79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 49 1 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 4 95 43 81 32 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 87 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 73 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 49 1 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 4 95 43 81 32 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 45 33 28 90 27 24 60 8 86 53 63 1 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 1 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 79 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 71 46 61 80 38 84 39 72 67 75 94 29 49 95 43 81 1 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 79 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 1 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 1 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 29 49 1 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 32 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 99 4 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 57 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 45 28 70 99 4 32 12 77 54 22 44 76 42 33 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 73 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 79 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 96 46 61 80 38 84 39 72 67 29 94 75 49 95 43 81 47 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 87 73 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 1 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 57 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 57 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 96 46 61 80 38 72 39 84 67 29 94 75 49 95 43 81 47 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 87 73 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 49 1 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 4 95 43 81 32 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 79 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 1 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 57 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 73 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 73 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 79 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 4 32 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 73 
79 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 29 49 1 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 32 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 99 4 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 83 57 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 73 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 79 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 75 94 29 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 73 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 34 11 70 99 49 1 12 77 54 22 44 76 42 33 45 28 90 27 24 60 8 86 53 63 47 50 30 41 88 73 65 3 15 17 21 87 78 9 52 69 93 98 96 46 61 80 38 72 39 84 67 75 94 29 4 95 43 81 32 82 56 26 59 14 62 5 71 74 55 91 18 23 16 35 83 79 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 29 94 75 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 73 
57 68 66 37 20 97 31 58 10 89 48 64 25 19 36 51 40 13 2 92 7 0 85 6 33 28 70 99 4 32 12 77 54 22 44 76 42 45 34 11 90 27 24 60 8 86 53 63 1 50 30 41 88 79 65 3 15 17 21 78 83 9 52 69 93 98 71 46 61 80 38 72 39 84 67 29 94 75 49 95 43 81 47 82 56 26 59 14 62 5 96 74 55 91 18 23 16 35 87 73 
