63 82 56 45 70 26 97 31 90 10 71 89 93 64 55 74 61 19 0 41 30 88 39 94 2 99 38 4 81 47 13 29 33 72 68 7 92 57 24 79 87 15 43 40 80 65 96 27 11 59 73 17 91 18 35 62 5 3 95 51 75 36 22 50 76 42 54 86 34 85 66 46 78 52 25 69 20 58 21 37 48 9 23 16 44 14 83 98 28 77 32 12 49 60 67 84 8 6 53 1 
63 82 56 45 70 26 97 31 90 10 92 89 93 65 71 77 12 47 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 98 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 32 86 34 61 66 46 78 52 69 72 20 58 28 37 48 74 9 16 44 62 83 33 64 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 71 89 93 64 55 74 61 19 0 41 30 88 39 94 2 99 38 4 81 47 13 29 33 72 68 7 92 57 24 79 87 15 43 40 80 65 96 27 11 59 73 17 91 18 35 62 5 3 95 51 75 36 22 50 76 42 54 86 34 85 66 46 78 52 25 69 20 58 21 37 48 9 23 16 44 14 83 98 28 77 32 12 49 60 67 84 8 6 53 1 
63 82 56 45 70 26 97 31 90 10 92 89 93 65 71 77 12 47 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 98 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 32 86 34 61 66 46 78 52 69 72 20 58 28 37 48 74 9 16 44 62 83 33 64 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 78 66 61 19 0 41 30 88 79 84 68 39 38 4 99 47 13 29 72 33 2 92 7 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 3 5 62 95 51 75 36 81 50 76 42 54 86 34 85 80 46 55 52 25 69 20 58 64 37 48 74 9 16 44 14 83 71 28 77 32 12 49 60 67 94 8 24 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 78 66 61 19 0 41 30 88 79 84 68 39 38 4 99 47 13 29 33 72 2 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 95 51 75 36 81 50 76 42 54 86 34 85 80 46 55 52 25 69 20 58 64 37 48 74 9 16 44 62 83 71 28 77 32 12 49 60 67 94 8 24 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 64 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 74 65 96 27 11 59 73 17 91 18 35 62 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 25 69 20 58 21 37 48 9 23 16 44 14 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 71 89 93 64 55 74 61 19 0 41 30 88 39 94 2 99 38 4 81 47 13 29 33 72 68 7 92 57 24 79 87 15 43 40 80 65 96 27 11 59 73 17 91 18 35 62 5 3 95 51 75 36 22 50 76 42 54 86 34 85 66 46 78 52 25 69 20 58 21 37 48 9 23 16 44 14 83 98 28 77 32 12 49 60 67 84 8 6 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 92 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 54 95 29 55 25 0 7 98 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 47 13 76 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 36 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 21 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 55 25 0 7 92 57 6 22 87 15 43 40 23 65 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 92 89 93 65 71 77 12 76 81 41 30 88 79 84 68 39 38 4 99 54 95 29 55 25 0 7 98 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 47 13 32 86 34 61 66 46 78 52 69 72 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 36 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 71 89 93 64 55 74 61 19 0 41 30 88 39 94 2 99 38 4 81 47 13 29 33 72 68 7 92 57 24 79 87 15 43 40 80 65 96 27 11 59 73 17 91 18 35 62 5 3 95 51 75 36 22 50 76 42 54 86 34 85 66 46 78 52 25 69 20 58 21 37 48 9 23 16 44 14 83 98 28 77 32 12 49 60 67 84 8 6 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 19 68 39 38 4 99 47 13 29 72 78 0 7 92 57 6 22 87 15 43 40 23 64 96 27 11 59 73 17 91 18 35 3 5 62 95 51 75 2 94 50 76 42 54 86 34 61 66 46 69 52 25 55 20 58 21 37 48 74 9 16 44 14 83 33 28 67 84 85 49 36 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 21 96 27 11 59 73 17 91 18 35 14 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 69 25 20 58 64 37 48 74 9 16 44 62 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
63 82 56 45 70 26 97 31 90 10 98 89 93 65 71 77 12 32 81 41 30 88 79 84 68 39 38 4 99 36 95 29 72 55 0 7 92 57 6 22 87 15 43 40 23 64 96 27 11 59 73 17 91 18 35 62 5 3 42 51 75 2 94 50 76 13 47 86 34 61 66 46 78 52 25 69 20 58 21 37 48 74 9 16 44 14 83 33 28 67 19 85 49 54 80 24 8 60 53 1 
